reference,name,active,entityId,locationDesc
US-2087,Joseph Davis State Park,1,291,US-NY
US-2088,Keewaydin State Park,1,291,US-NY
US-2089,Keuka Lake State Park,1,291,US-NY
US-2090,Knox Farm State Park,1,291,US-NY
US-2091,Kring Point State Park,1,291,US-NY
US-2092,Lake Erie State Park,1,291,US-NY
US-2093,Lake Superior State Park,1,291,US-NY
US-2094,Lake Taghkanic State Park,1,291,US-NY
US-2095,Lakeside State Park,1,291,US-NY
US-2096,Letchworth State Park,1,291,US-NY
US-2097,Lock 32 Canal State Park,1,291,US-NY
US-2098,Lodi Point State Park,1,291,US-NY
US-2099,Long Point (Finger Lakes) State Park,1,291,US-NY
US-2100,Macomb Reservation State Park,1,291,US-NY
US-2101,Margaret Lewis Norrie State Park,1,291,US-NY
US-2102,Mark Twain State Park,1,291,US-NY
US-2103,Mary Island State Park,1,291,US-NY
US-2104,Max V. Shaul State Park,1,291,US-NY
US-2105,Mexico Point State Park,1,291,US-NY
US-2106,Midway State Park,1,291,US-NY
US-2107,Mine Kill State Park,1,291,US-NY
US-2108,Montauk Downs State Park,1,291,US-NY
US-2109,Montauk Point State Park,1,291,US-NY
US-2110,Moreau Lake State Park,1,291,US-NY
US-2111,Napeague State Park,1,291,US-NY
US-2112,Newtown Battlefield State Park,1,291,US-NY
US-2113,Niagara Falls State Park,1,291,US-NY
US-2114,Nissequogue River State Park,1,291,US-NY
US-2115,Nyack Beach State Park,1,291,US-NY
US-2116,Oak Orchard Marine State Park,1,291,US-NY
US-2117,Ogden and Ruth Livingston Mills State Park,1,291,US-NY
US-2118,Oquaga Creek State Park,1,291,US-NY
US-2119,Orient Beach State Park,1,291,US-NY
US-2120,Peebles Island State Park,1,291,US-NY
US-2121,Pinnacle State Park,1,291,US-NY
US-2122,Pixley Falls State Park,1,291,US-NY
US-2123,Point Au Roche State Park,1,291,US-NY
US-2124,Reservoir State Park,1,291,US-NY
US-2125,Denny Farrell Riverbank State Park,1,291,US-NY
US-2126,Robert Wehle State Park,1,291,US-NY
US-2127,Robert H. Treman State Park,1,291,US-NY
US-2128,Robert Moses (Long Island) State Park,1,291,US-NY
US-2129,Robert V. Riddell State Park,1,291,US-NY
US-2130,Roberto Clemente State Park,1,291,US-NY
US-2131,Rock Island Lighthouse State Park,1,291,US-NY
US-2132,Rockland Lake State Park,1,291,US-NY
US-2133,Sampson State Park,1,291,US-NY
US-2134,Sandy Island Beach State Park,1,291,US-NY
US-2135,Saratoga Spa State Park,1,291,US-NY
US-2136,Schodack Island State Park,1,291,US-NY
US-2137,Schunnemunk Mountain State Park,1,291,US-NY
US-2138,Selkirk Shores State Park,1,291,US-NY
US-2139,Seneca Lake State Park,1,291,US-NY
US-2140,Shadmoor State Park,1,291,US-NY
US-2141,Silver Lake State Park,1,291,US-NY
US-2142,Southwick Beach State Park,1,291,US-NY
US-2144,Sterling Forest State Park,1,291,US-NY
US-2145,Stony Brook State Park,1,291,US-NY
US-2146,Storm King State Park,1,291,US-NY
US-2147,Sunken Meadow State Park,1,291,US-NY
US-2148,Taconic State Park,1,291,US-NY
US-2149,Tallman Mountain State Park,1,291,US-NY
US-2150,Taughannock Falls State Park,1,291,US-NY
US-2151,Thompsons Lake State Park,1,291,US-NY
US-2152,Trail View State Park,1,291,US-NY
US-2153,Valley Stream State Park,1,291,US-NY
US-2154,Verona Beach State Park,1,291,US-NY
US-2155,Waterson Point State Park,1,291,US-NY
US-2156,Watkins Glen State Park,1,291,US-NY
US-2157,Wellesley Island State Park,1,291,US-NY
US-2158,Westcott Beach State Park,1,291,US-NY
US-2159,Whetstone Gulf State Park,1,291,US-NY
US-2160,Whirlpool State Park,1,291,US-NY
US-2161,Wildwood State Park,1,291,US-NY
US-2162,Wilson-Tuscarora State Park,1,291,US-NY
US-2163,Wonder Lake State Park,1,291,US-NY
US-2164,Woodlawn Beach State Park,1,291,US-NY
US-2165,A. H. Stephens State Park,1,291,US-GA
US-2166,Amicalola Falls State Park,1,291,US-GA
US-2167,Black Rock Mountain State Park,1,291,US-GA
US-2168,Chattahoochee Bend State Park,1,291,US-GA
US-2169,Cloudland Canyon State Park,1,291,US-GA
US-2170,Crooked River State Park,1,291,US-GA
US-2171,Don Carter State Park,1,291,US-GA
US-2172,Elijah Clark State Park,1,291,US-GA
US-2173,F.D. Roosevelt State Park,1,291,US-GA
US-2174,Florence Marina State Park,1,291,US-GA
US-2175,Fort McAllister State Park,1,291,US-GA
US-2176,Fort Mountain State Park,1,291,US-GA
US-2177,Fort Yargo State Park,1,291,US-GA
US-2178,General Coffee State Park,1,291,US-GA
US-2179,George L. Smith State Park,1,291,US-GA
US-2180,George T. Bagby State Park,1,291,US-GA
US-2181,Georgia Veterans State Park,1,291,US-GA
US-2182,Jack Hill State Park,1,291,US-GA
US-2183,Hamburg State Park,1,291,US-GA
US-2184,Hard Labor Creek State Park,1,291,US-GA
US-2185,High Falls State Park,1,291,US-GA
US-2186,Indian Springs State Park,1,291,US-GA
US-2187,James H. (Sloppy) Floyd State Park,1,291,US-GA
US-2188,Laura S. Walker State Park,1,291,US-GA
US-2189,Little Ocmulgee State Park,1,291,US-GA
US-2190,Magnolia Springs State Park,1,291,US-GA
US-2191,Mistletoe State Park,1,291,US-GA
US-2192,Moccasin Creek State Park,1,291,US-GA
US-2193,Panola Mountain State Park,1,291,US-GA
US-2194,Red Top Mountain State Park,1,291,US-GA
US-2195,Reed Bingham State Park,1,291,US-GA
US-2196,Richard B. Russell State Park,1,291,US-GA
US-2197,Seminole State Park,1,291,US-GA
US-2198,Skidaway Island State Park,1,291,US-GA
US-2199,Smithgall Woods State Park,1,291,US-GA
US-2200,Stephen C Foster State Park,1,291,US-GA
US-2201,Sweetwater Creek State Park,1,291,US-GA
US-2202,Tallulah Gorge State Park,1,291,US-GA
US-2203,Tugaloo State Park,1,291,US-GA
US-2204,Unicoi State Park,1,291,US-GA
US-2205,Victoria Bryant State Park,1,291,US-GA
US-2206,Vogel State Park,1,291,US-GA
US-2207,Watson Mill Bridge State Park,1,291,US-GA
US-2208,Akaka Falls State Park,1,110,US-HI
US-2209,Ahupua'a O Kahana State Park,1,110,US-HI
US-2210,Ha'ena State Park,1,110,US-HI
US-2211,Heeia State Park,1,110,US-HI
US-2212,Ka'ena Point State Park,1,110,US-HI
US-2213,Kaumahina Wayside State Park,1,110,US-HI
US-2214,Kekaha Kai State Park,1,110,US-HI
US-2215,Koke`e State Park,1,110,US-HI
US-2217,Makena State Park,1,110,US-HI
US-2218,Nu'uanu Pali Wayside State Park,1,110,US-HI
US-2219,Palaau State Park,1,110,US-HI
US-2220,Polihale State Park,1,110,US-HI
US-2221,Puaa Kaa Wayside State Park,1,110,US-HI
US-2222,Pu'u 'Ualakaa State Park,1,110,US-HI
US-2223,Waimea Canyon State Park,1,110,US-HI
US-2224,Waianapanapa State Park,1,110,US-HI
US-2225,Wailuku River State Park,1,110,US-HI
US-2226,Wailua River State Park,1,110,US-HI
US-2227,Wailua Valley Wayside State Park,1,110,US-HI
US-2228,Bear Lake State Park,1,291,US-ID
US-2229,Bruneau Dunes State Park,1,291,US-ID
US-2230,Castle Rocks State Park,1,291,US-ID
US-2231,Old Mission State Park,1,291,US-ID
US-2232,Dworshak State Park,1,291,US-ID
US-2233,Eagle Island State Park,1,291,US-ID
US-2234,Farragut State Park,1,291,US-ID
US-2235,Harriman State Park,1,291,US-ID
US-2236,Hells Gate State Park,1,291,US-ID
US-2237,Henrys Lake State Park,1,291,US-ID
US-2238,Heyburn State Park,1,291,US-ID
US-2239,Lake Cascade State Park,1,291,US-ID
US-2240,Lake Walcott State Park,1,291,US-ID
US-2241,Land of the Yankee Fork State Park,1,291,US-ID
US-2242,Lucky Peak State Park,1,291,US-ID
US-2243,Massacre Rocks State Park,1,291,US-ID
US-2244,Mary M. McCroskey State Park,1,291,US-ID
US-2245,Ponderosa State Park,1,291,US-ID
US-2246,Priest Lake State Park,1,291,US-ID
US-2247,Round Lake State Park,1,291,US-ID
US-2248,Thousand Springs State Park,1,291,US-ID
US-2249,Three Island Crossing State Park,1,291,US-ID
US-2250,Winchester Lake State Park,1,291,US-ID
US-2251,Brown County State Park,1,291,US-IN
US-2252,Chain O' Lakes State Park,1,291,US-IN
US-2253,Charlestown State Park,1,291,US-IN
US-2254,Clifty Falls State Park,1,291,US-IN
US-2255,Falls of the Ohio State Park,1,291,US-IN
US-2256,Fort Harrison State Park,1,291,US-IN
US-2257,Harmonie State Park,1,291,US-IN
US-2258,Indiana Dunes State Park,1,291,US-IN
US-2259,Lincoln State Park,1,291,US-IN
US-2260,McCormick's Creek State Park,1,291,US-IN
US-2261,Mounds State Park,1,291,US-IN
US-2262,O'Bannon Woods State Park,1,291,US-IN
US-2263,Ouabache State Park,1,291,US-IN
US-2264,Pokagon State Park,1,291,US-IN
US-2265,Potato Creek State Park,1,291,US-IN
US-2266,Prophetstown State Park,1,291,US-IN
US-2267,Shades State Park,1,291,US-IN
US-2268,Shakamak State Park,1,291,US-IN
US-2269,Spring Mill State Park,1,291,US-IN
US-2270,Summit Lake State Park,1,291,US-IN
US-2271,Tippecanoe River State Park,1,291,US-IN
US-2272,Turkey Run State Park,1,291,US-IN
US-2273,Versailles State Park,1,291,US-IN
US-2274,White River State Park,1,291,US-IN
US-2275,Whitewater Memorial State Park,1,291,US-IN
US-2276,Ambrose A. Call State Park,1,291,US-IA
US-2277,Backbone State Park,1,291,US-IA
US-2278,Banner Lakes at Summerset State Park,1,291,US-IA
US-2279,Beed's Lake State Park,1,291,US-IA
US-2280,Bellevue State Park,1,291,US-IA
US-2281,Big Creek State Park,1,291,US-IA
US-2282,Blackhawk State Park,1,291,US-IA
US-2283,Cedar Rock State Park,1,291,US-IA
US-2284,Clear Lake State Park,1,291,US-IA
US-2285,Dolliver Memorial State Park,1,291,US-IA
US-2286,Elinor Bedell State Park,1,291,US-IA
US-2287,Elk Rock State Park,1,291,US-IA
US-2288,Fort Defiance State Park,1,291,US-IA
US-2289,Geode State Park,1,291,US-IA
US-2290,George Wyth State Park,1,291,US-IA
US-2291,Green Valley State Park,1,291,US-IA
US-2292,Gull Point State Park,1,291,US-IA
US-2293,Honey Creek State Park,1,291,US-IA
US-2294,Lacey-Keosauqua State Park,1,291,US-IA
US-2295,Lake Ahquabi State Park,1,291,US-IA
US-2296,Lake Anita State Park,1,291,US-IA
US-2297,Lake Darling State Park,1,291,US-IA
US-2298,Lake Keomah State Park,1,291,US-IA
US-2299,Lake Macbride State Park,1,291,US-IA
US-2300,Lake Manawa State Park,1,291,US-IA
US-2301,Lake of Three Fires State Park,1,291,US-IA
US-2302,Lake Wapello State Park,1,291,US-IA
US-2303,Ledges State Park,1,291,US-IA
US-2304,Lewis and Clark State Park,1,291,US-IA
US-2305,Maquoketa Caves State Park,1,291,US-IA
US-2306,McIntosh Woods State Park,1,291,US-IA
US-2307,Mini-Wakan State Park,1,291,US-IA
US-2308,Nine Eagles State Park,1,291,US-IA
US-2309,Okamanpedan (Tuttle) State Park,1,291,US-IA
US-2310,Palisades-Kepler State Park,1,291,US-IA
US-2311,Pikes Peak State Park,1,291,US-IA
US-2312,Pikes Point State Park,1,291,US-IA
US-2313,Pilot Knob State Park,1,291,US-IA
US-2314,Pine Lake State Park,1,291,US-IA
US-2315,Prairie Rose State Park,1,291,US-IA
US-2316,Preparation Canyon State Park,1,291,US-IA
US-2317,Red Haw State Park,1,291,US-IA
US-2318,Rice Lake State Park,1,291,US-IA
US-2319,Rock Creek State Park,1,291,US-IA
US-2320,Springbrook State Park,1,291,US-IA
US-2321,Stone State Park,1,291,US-IA
US-2322,Trappers Bay State Park,1,291,US-IA
US-2323,Twin Lakes State Park,1,291,US-IA
US-2324,Union Grove State Park,1,291,US-IA
US-2325,Viking Lake State Park,1,291,US-IA
US-2326,Walnut Woods State Park,1,291,US-IA
US-2327,Wapsipinicon State Park,1,291,US-IA
US-2328,Waubonsie State Park,1,291,US-IA
US-2329,Wild Cat Den State Park,1,291,US-IA
US-2330,Cedar Bluff State Park,1,291,US-KS
US-2331,Cheney State Park,1,291,US-KS
US-2332,Clinton State Park,1,291,US-KS
US-2333,Crawford State Park,1,291,US-KS
US-2334,Cross Timbers State Park,1,291,US-KS
US-2335,Eisenhower State Park,1,291,US-KS
US-2336,El Dorado State Park,1,291,US-KS
US-2337,Elk City State Park,1,291,US-KS
US-2338,Fall River State Park,1,291,US-KS
US-2339,Glen Elder State Park,1,291,US-KS
US-2340,Hillsdale State Park,1,291,US-KS
US-2341,Kaw River State Park,1,291,US-KS
US-2342,Kanopolis Lake State Park,1,291,US-KS
US-2343,Lovewell State Park,1,291,US-KS
US-2344,Meade State Park,1,291,US-KS
US-2345,Milford State Park,1,291,US-KS
US-2346,Mushroom Rock State Park,1,291,US-KS
US-2347,Perry State Park,1,291,US-KS
US-2348,Pomona State Park,1,291,US-KS
US-2349,Prairie Dog State Park,1,291,US-KS
US-2350,Prairie Spirit State Park,1,291,US-KS
US-2351,Sandhills State Park,1,291,US-KS
US-2352,Lake Scott State Park,1,291,US-KS
US-2353,Tuttle Creek State Park,1,291,US-KS
US-2354,Webster State Park,1,291,US-KS
US-2355,Wilson State Park,1,291,US-KS
US-2356,Bayou Segnette State Park,1,291,US-LA
US-2357,Bogue Chitto State Park,1,291,US-LA
US-2358,Chemin-A-Haut State Park,1,291,US-LA
US-2359,Chicot State Park,1,291,US-LA
US-2360,Cypremort Point State Park,1,291,US-LA
US-2361,Fairview-Riverside State Park,1,291,US-LA
US-2362,Fontainebleau State Park,1,291,US-LA
US-2363,Grand Isle State Park,1,291,US-LA
US-2364,Machicomoco State Park,1,291,US-VA
US-2365,Jimmie Davis State Park,1,291,US-LA
US-2366,Lake Bistineau State Park,1,291,US-LA
US-2367,Lake Bruin State Park,1,291,US-LA
US-2368,Lake Claiborne State Park,1,291,US-LA
US-2369,Lake D'Arbonne State Park,1,291,US-LA
US-2370,Lake Fausse Pointe State Park,1,291,US-LA
US-2371,North Toledo Bend State Park,1,291,US-LA
US-2372,Palmetto Island State Park,1,291,US-LA
US-2373,Poverty Point Reservoir State Park,1,291,US-LA
US-2374,Saint Bernard State Park,1,291,US-LA
US-2375,Sam Houston Jones State Park,1,291,US-LA
US-2376,South Toledo Bend State Park,1,291,US-LA
US-2377,Tickfaw State Park,1,291,US-LA
US-2378,Allagash Wilderness Waterway State Park,1,291,US-ME
US-2379,Androscoggin Riverlands State Park,1,291,US-ME
US-2380,Aroostook State Park,1,291,US-ME
US-2381,Baxter State Park,1,291,US-ME
US-2382,Birch Point Beach State Park,1,291,US-ME
US-2383,Bradbury Mountain State Park,1,291,US-ME
US-2384,Camden Hills State Park,1,291,US-ME
US-2385,Cobscook Bay State Park,1,291,US-ME
US-2386,Crescent Beach State Park,1,291,US-ME
US-2387,Damariscotta Lake State Park,1,291,US-ME
US-2388,Ferry Beach State Park,1,291,US-ME
US-2389,Fort Point State Park,1,291,US-ME
US-2390,Grafton Notch State Park,1,291,US-ME
US-2391,Holbrook Island Sanctuary State Park,1,291,US-ME
US-2392,Lake St. George State Park,1,291,US-ME
US-2393,Lamoine State Park,1,291,US-ME
US-2394,Lily Bay State Park,1,291,US-ME
US-2395,Mackworth Island State Park,1,291,US-ME
US-2396,Moose Point State Park,1,291,US-ME
US-2397,Mount Blue State Park,1,291,US-ME
US-2398,Mount Kineo State Park,1,291,US-ME
US-2399,Owls Head State Park,1,291,US-ME
US-2400,Peacock Beach State Park,1,291,US-ME
US-2401,Peaks-Kenny State Park,1,291,US-ME
US-2403,Popham Beach State Park,1,291,US-ME
US-2404,Quoddy Head State Park,1,291,US-ME
US-2405,Range Ponds State Park,1,291,US-ME
US-2406,Rangeley Lake State Park,1,291,US-ME
US-2407,Reid State Park,1,291,US-ME
US-2408,Roque Bluffs State Park,1,291,US-ME
US-2409,Sebago Lake State Park,1,291,US-ME
US-2410,Shackford Head State Park,1,291,US-ME
US-2411,Swan Lake State Park,1,291,US-ME
US-2412,Two Lights State Park,1,291,US-ME
US-2413,Vaughan Woods State Park,1,291,US-ME
US-2414,Warren Island State Park,1,291,US-ME
US-2415,Wolfe's Neck Woods State Park,1,291,US-ME
US-2416,Ames Nowell State Park,1,291,US-MA
US-2417,Ashland State Park,1,291,US-MA
US-2418,Bash Bish Falls State Park,1,291,US-MA
US-2419,Blackstone River and Canal Heritage State Park,1,291,US-MA
US-2420,Borderland State Park,1,291,US-MA
US-2422,Bradley Palmer State Park,1,291,US-MA
US-2423,Gardner State Park,1,291,US-MA
US-2424,Callahan State Park,1,291,US-MA
US-2425,Chicopee Memorial State Park,1,291,US-MA
US-2426,Clarksburg State Park,1,291,US-MA
US-2427,Cochituate State Park,1,291,US-MA
US-2428,Connecticut River Greenway State Park,1,291,US-MA
US-2429,Demarest Lloyd State Park,1,291,US-MA
US-2430,Dighton Rock State Park,1,291,US-MA
US-2431,Dunn State Park,1,291,US-MA
US-2432,Ellisville Harbor State Park,1,291,US-MA
US-2433,Fall River Heritage State Park,1,291,US-MA
US-2435,Great Brook Farm State Park,1,291,US-MA
US-2436,Greycourt State Park,1,291,US-MA
US-2437,Halibut Point State Park,1,291,US-MA
US-2438,Hampton Ponds State Park,1,291,US-MA
US-2439,Holyoke Heritage State Park,1,291,US-MA
US-2440,Hopkinton State Park,1,291,US-MA
US-2442,Lake Wyola State Park,1,291,US-MA
US-2443,Lawrence Heritage State Park,1,291,US-MA
US-2444,Lowell Heritage State Park,1,291,US-MA
US-2446,Massasoit State Park,1,291,US-MA
US-2447,Maudslay State Park,1,291,US-MA
US-2448,Moore State Park,1,291,US-MA
US-2449,Mount Holyoke Range State Park,1,291,US-MA
US-2450,Natural Bridge State Park,1,291,US-MA
US-2451,Nickerson State Park,1,291,US-MA
US-2452,Pearl Hill State Park,1,291,US-MA
US-2453,Pilgrim Memorial State Park,1,291,US-MA
US-2454,Quinsigamond State Park,1,291,US-MA
US-2455,Robinson State Park,1,291,US-MA
US-2456,Roxbury Heritage State Park,1,291,US-MA
US-2457,Rutland State Park,1,291,US-MA
US-2458,J. A. Skinner State Park,1,291,US-MA
US-2459,Wahconah Falls State Park,1,291,US-MA
US-2460,Watson Pond State Park,1,291,US-MA
US-2461,Webb Memorial State Park,1,291,US-MA
US-2462,Wells State Park,1,291,US-MA
US-2463,Western Gateway Heritage State Park,1,291,US-MA
US-2464,Whitehall State Park,1,291,US-MA
US-2465,Wompatuck State Park,1,291,US-MA
US-2466,Afton State Park,1,291,US-MN
US-2467,Banning State Park,1,291,US-MN
US-2468,Bear Head Lake State Park,1,291,US-MN
US-2469,Beaver Creek Valley State Park,1,291,US-MN
US-2470,Big Stone Lake State Park,1,291,US-MN
US-2471,Blue Mounds State Park,1,291,US-MN
US-2472,Buffalo River State Park,1,291,US-MN
US-2473,Camden State Park,1,291,US-MN
US-2474,Carley State Park,1,291,US-MN
US-2475,Cascade River State Park,1,291,US-MN
US-2476,Charles A. Lindbergh State Park,1,291,US-MN
US-2477,Crow Wing State Park,1,291,US-MN
US-2478,Father Hennepin State Park,1,291,US-MN
US-2479,Flandrau State Park,1,291,US-MN
US-2480,Forestville/Mystery Cave State Park,1,291,US-MN
US-2481,Fort Ridgely State Park,1,291,US-MN
US-2482,Fort Snelling State Park,1,291,US-MN
US-2483,Franz Jevne State Park,1,291,US-MN
US-2484,Frontenac State Park,1,291,US-MN
US-2485,George Crosby Manitou State Park,1,291,US-MN
US-2486,Glacial Lakes State Park,1,291,US-MN
US-2487,Glendalough State Park,1,291,US-MN
US-2488,Gooseberry Falls State Park,1,291,US-MN
US-2489,Grand Portage State Park,1,291,US-MN
US-2490,Great River Bluffs State Park,1,291,US-MN
US-2491,Hayes Lake State Park,1,291,US-MN
US-2493,Interstate State Park,1,291,US-MN
US-2494,Itasca State Park,1,291,US-MN
US-2495,Jay Cooke State Park,1,291,US-MN
US-2496,John A. Latsch State Park,1,291,US-MN
US-2497,Judge C.R. Magney State Park,1,291,US-MN
US-2498,Kilen Woods State Park,1,291,US-MN
US-2499,Lac Qui Parle State Park,1,291,US-MN
US-2500,Lake Bemidji State Park,1,291,US-MN
US-2501,Lake Bronson State Park,1,291,US-MN
US-2502,Lake Carlos State Park,1,291,US-MN
US-2503,Lake Louise State Park,1,291,US-MN
US-2504,Lake Maria State Park,1,291,US-MN
US-2505,Lake Shetek State Park,1,291,US-MN
US-2506,Lake Vermilion State Park,1,291,US-MN
US-2507,Maplewood State Park,1,291,US-MN
US-2508,McCarthy Beach State Park,1,291,US-MN
US-2509,Mille Lacs Kathio State Park,1,291,US-MN
US-2510,Minneopa State Park,1,291,US-MN
US-2511,Monson Lake State Park,1,291,US-MN
US-2512,Moose Lake State Park,1,291,US-MN
US-2513,Myre-Big Island State Park,1,291,US-MN
US-2514,Nerstrand Big Woods State Park,1,291,US-MN
US-2515,Old Mill State Park,1,291,US-MN
US-2516,Rice Lake State Park,1,291,US-MN
US-2517,St. Croix State Park,1,291,US-MN
US-2518,Sakatah Lake State Park,1,291,US-MN
US-2519,Savanna Portage State Park,1,291,US-MN
US-2520,Scenic State Park,1,291,US-MN
US-2521,Schoolcraft State Park,1,291,US-MN
US-2522,Sibley State Park,1,291,US-MN
US-2523,Split Rock Creek State Park,1,291,US-MN
US-2524,Split Rock Lighthouse State Park,1,291,US-MN
US-2525,Temperance River State Park,1,291,US-MN
US-2526,Tettegouche State Park,1,291,US-MN
US-2528,Whitewater State Park,1,291,US-MN
US-2529,Wild River State Park,1,291,US-MN
US-2530,William O'Brien State Park,1,291,US-MN
US-2531,Zippel Bay State Park,1,291,US-MN
US-2532,Buccaneer State Park,1,291,US-MS
US-2533,Clarkco State Park,1,291,US-MS
US-2534,Florewood State Park,1,291,US-MS
US-2535,George P Cossar State Park,1,291,US-MS
US-2536,Golden Memorial State Park,1,291,US-MS
US-2537,Great River Road State Park,1,291,US-MS
US-2538,Holmes County State Park,1,291,US-MS
US-2539,Hugh White State Park,1,291,US-MS
US-2540,John W. Kyle State Park,1,291,US-MS
US-2541,J P Coleman State Park,1,291,US-MS
US-2542,Lake Lincoln State Park,1,291,US-MS
US-2543,Lake Lowndes State Park,1,291,US-MS
US-2544,Lefleur's Bluff State Park,1,291,US-MS
US-2545,Legion State Park,1,291,US-MS
US-2546,Leroy Percy State Park,1,291,US-MS
US-2547,Natchez State Park,1,291,US-MS
US-2548,Paul B. Johnson State Park,1,291,US-MS
US-2549,Percy E Quin State Park,1,291,US-MS
US-2550,Roosevelt State Park,1,291,US-MS
US-2551,Shepard State Park,1,291,US-MS
US-2552,Tishomingo State Park,1,291,US-MS
US-2553,Tombigbee State Park,1,291,US-MS
US-2554,Trace State Park,1,291,US-MS
US-2555,Wall Doxey State Park,1,291,US-MS
US-2556,Ackley Lake State Park,1,291,US-MT
US-2557,Anaconda Smelter Stack State Park,1,291,US-MT
US-2558,Bannack State Park,1,291,US-MT
US-2559,Beaverhead Rock State Park,1,291,US-MT
US-2560,Beavertail Hill State Park,1,291,US-MT
US-2561,Big Arm State Park,1,291,US-MT
US-2562,Black Sandy State Park,1,291,US-MT
US-2563,Brush Lake State Park,1,291,US-MT
US-2564,Chief Plenty Coups State Park,1,291,US-MT
US-2565,Clarks Lookout State Park,1,291,US-MT
US-2566,Cooney Reservoir State Park,1,291,US-MT
US-2567,Council Grove State Park,1,291,US-MT
US-2568,Elkhorn State Park,1,291,US-MT
US-2569,Finley Point State Park,1,291,US-MT
US-2570,First Peoples Buffalo Jump State Park,1,291,US-MT
US-2571,Fish Creek State Park,1,291,US-MT
US-2572,Fort Owen State Park,1,291,US-MT
US-2573,Frenchtown Pond State Park,1,291,US-MT
US-2574,Giant Springs State Park,1,291,US-MT
US-2576,Grey Cliff Prairie Dog State Park,1,291,US-MT
US-2577,Hell Creek State Park,1,291,US-MT
US-2578,Lake Elmo State Park,1,291,US-MT
US-2579,Lake Mary Ronan State Park,1,291,US-MT
US-2580,Les Mason State Park,1,291,US-MT
US-2581,Lewis and Clark Caverns State Park,1,291,US-MT
US-2582,Logan State Park,1,291,US-MT
US-2583,Lone Pine State Park,1,291,US-MT
US-2584,Lost Creek State Park,1,291,US-MT
US-2585,Madison Buffalo Jump State Park,1,291,US-MT
US-2586,Makoshika State Park,1,291,US-MT
US-2588,Medicine Rocks State Park,1,291,US-MT
US-2589,Missouri Headwaters State Park,1,291,US-MT
US-2590,Painted Rocks State Park,1,291,US-MT
US-2591,Pictograph Cave State Park,1,291,US-MT
US-2592,Pirogue Island State Park,1,291,US-MT
US-2593,Placid Lake State Park,1,291,US-MT
US-2594,Rosebud Battlefield State Park,1,291,US-MT
US-2595,Salmon Lake State Park,1,291,US-MT
US-2596,Sluice Boxes State Park,1,291,US-MT
US-2597,Smith River State Park,1,291,US-MT
US-2598,Spring Meadow Lake State Park,1,291,US-MT
US-2599,Thompson Falls State Park,1,291,US-MT
US-2600,Tongue River Reservoir State Park,1,291,US-MT
US-2601,Tower Rock State Park,1,291,US-MT
US-2602,Travelers' Rest State Park,1,291,US-MT
US-2603,Wayfarers State Park,1,291,US-MT
US-2604,West Shore State Park,1,291,US-MT
US-2605,Whitefish Lake State Park,1,291,US-MT
US-2606,Wild Horse Island State Park,1,291,US-MT
US-2607,Yellow Bay State Park,1,291,US-MT
US-2609,Ash Hollow State Park,1,291,US-NE
US-2613,Chadron State Park,1,291,US-NE
US-2614,Eugene T. Mahoney State Park,1,291,US-NE
US-2618,Fort Robinson State Park,1,291,US-NE
US-2619,Indian Cave State Park,1,291,US-NE
US-2620,Niobrara State Park,1,291,US-NE
US-2621,Platte River State Park,1,291,US-NE
US-2622,Ponca State Park,1,291,US-NE
US-2624,Smith Falls State Park,1,291,US-NE
US-2625,Beaver Dam State Park,1,291,US-NV
US-2626,Berlin-Ichthyosaur State Park,1,291,US-NV
US-2627,Cathedral Gorge State Park,1,291,US-NV
US-2628,Cave Lake State Park,1,291,US-NV
US-2629,Dayton State Park,1,291,US-NV
US-2630,Echo Canyon State Park,1,291,US-NV
US-2631,Fort Churchill State Park,1,291,US-NV
US-2632,Kershaw-Ryan State Park,1,291,US-NV
US-2633,Lake Tahoe State Park,1,291,US-NV
US-2634,Mormon Station State Park,1,291,US-NV
US-2635,Spring Mountain Ranch State Park,1,291,US-NV
US-2636,Spring Valley State Park,1,291,US-NV
US-2637,Valley of Fire State Park,1,291,US-NV
US-2638,Van Sickle Bi State Park,1,291,"US-CA,US-NV"
US-2639,Ward Charcoal Ovens State Park,1,291,US-NV
US-2640,Washoe Lake State Park,1,291,US-NV
US-2641,Ahern State Park,1,291,US-NH
US-2642,Androscoggin Wayside State Park,1,291,US-NH
US-2643,Bear Brook State Park,1,291,US-NH
US-2644,Cardigan Mountain State Park,1,291,US-NH
US-2645,Clough State Park,1,291,US-NH
US-2646,Coleman State Park,1,291,US-NH
US-2647,Crawford Notch State Park,1,291,US-NH
US-2648,Dixville Notch State Park,1,291,US-NH
US-2649,Echo Lake State Park,1,291,US-NH
US-2650,Eisenhower Memorial Wayside State Park,1,291,US-NH
US-2651,Ellacoya State Park,1,291,US-NH
US-2652,Forest Lake State Park,1,291,US-NH
US-2653,Franconia Notch State Park,1,291,US-NH
US-2654,Gardner Memorial Wayside State Park,1,291,US-NH
US-2655,Greenfield State Park,1,291,US-NH
US-2656,Hampton Beach State Park,1,291,US-NH
US-2657,Jericho Mountain State Park,1,291,US-NH
US-2658,Kingston State Park,1,291,US-NH
US-2659,Lake Francis State Park,1,291,US-NH
US-2660,Lake Tarleton State Park,1,291,US-NH
US-2661,Milan Hill State Park,1,291,US-NH
US-2662,Miller State Park,1,291,US-NH
US-2663,Mollidgewock State Park,1,291,US-NH
US-2664,Monadnock State Park,1,291,US-NH
US-2665,Moose Brook State Park,1,291,US-NH
